File_Path,Emotion,Gender,Duration,dataset_name
./Emotion_Speech_Dataset/0020/Happy/0020_000871.wav,hap,male,3.585,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000859.wav,hap,male,4.026,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001004.wav,hap,male,3.251,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001010.wav,hap,male,4.292,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001038.wav,hap,male,3.645,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001005.wav,hap,male,4.86,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000864.wav,hap,male,3.47,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000737.wav,hap,male,3.036,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000938.wav,hap,male,3.103,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000904.wav,hap,male,3.603,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000910.wav,hap,male,3.963,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000787.wav,hap,male,3.477,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000963.wav,hap,male,3.681,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000750.wav,hap,male,4.276,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000744.wav,hap,male,3.412,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000803.wav,hap,male,3.803,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000802.wav,hap,male,4.168,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000779.wav,hap,male,3.508,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000745.wav,hap,male,4.177,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000751.wav,hap,male,3.424,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000989.wav,hap,male,3.164,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000792.wav,hap,male,3.598,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000948.wav,hap,male,3.74,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000960.wav,hap,male,4.195,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000974.wav,hap,male,5.404,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000828.wav,hap,male,3.787,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000814.wav,hap,male,4.513,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000800.wav,hap,male,3.427,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001049.wav,hap,male,3.027,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001048.wav,hap,male,4.309,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000801.wav,hap,male,3.867,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000815.wav,hap,male,3.02,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000829.wav,hap,male,4.625,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000752.wav,hap,male,4.231,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000746.wav,hap,male,3.756,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000975.wav,hap,male,3.887,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000961.wav,hap,male,4.282,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000949.wav,hap,male,3.557,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000791.wav,hap,male,4.05,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000785.wav,hap,male,4.478,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000781.wav,hap,male,4.283,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000959.wav,hap,male,4.227,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000795.wav,hap,male,3.689,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000756.wav,hap,male,3.966,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000811.wav,hap,male,3.674,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000805.wav,hap,male,3.051,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000839.wav,hap,male,3.978,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000838.wav,hap,male,4.475,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000804.wav,hap,male,3.02,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000810.wav,hap,male,3.48,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000743.wav,hap,male,4.069,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000794.wav,hap,male,3.72,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000958.wav,hap,male,3.87,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000780.wav,hap,male,3.105,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000970.wav,hap,male,3.875,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000964.wav,hap,male,3.069,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000972.wav,hap,male,3.742,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000782.wav,hap,male,4.536,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000769.wav,hap,male,3.057,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000755.wav,hap,male,3.605,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000806.wav,hap,male,3.139,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000812.wav,hap,male,3.318,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000813.wav,hap,male,4.033,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000807.wav,hap,male,4.001,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000740.wav,hap,male,5.336,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000754.wav,hap,male,3.202,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000783.wav,hap,male,3.465,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000797.wav,hap,male,3.888,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000967.wav,hap,male,3.124,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000973.wav,hap,male,4.114,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000956.wav,hap,male,4.018,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000942.wav,hap,male,4.606,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000771.wav,hap,male,4.637,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000765.wav,hap,male,3.834,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000759.wav,hap,male,4.354,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000822.wav,hap,male,3.096,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000836.wav,hap,male,4.525,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001042.wav,hap,male,3.137,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000758.wav,hap,male,3.222,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000764.wav,hap,male,3.156,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000770.wav,hap,male,3.961,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000957.wav,hap,male,3.253,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000969.wav,hap,male,3.005,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000955.wav,hap,male,5.624,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000772.wav,hap,male,3.277,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000982.wav,hap,male,3.105,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000835.wav,hap,male,3.016,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000821.wav,hap,male,3.221,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001040.wav,hap,male,5.034,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001041.wav,hap,male,3.287,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000820.wav,hap,male,3.381,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000834.wav,hap,male,3.371,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000808.wav,hap,male,3.412,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000997.wav,hap,male,3.94,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000983.wav,hap,male,3.112,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000773.wav,hap,male,3.248,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000767.wav,hap,male,3.776,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000940.wav,hap,male,3.672,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000968.wav,hap,male,3.219,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000788.wav,hap,male,4.359,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000950.wav,hap,male,3.061,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000993.wav,hap,male,4.113,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000763.wav,hap,male,4.05,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000830.wav,hap,male,3.269,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000824.wav,hap,male,3.917,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001045.wav,hap,male,3.111,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001044.wav,hap,male,3.464,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000819.wav,hap,male,3.09,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000825.wav,hap,male,4.178,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000831.wav,hap,male,4.191,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000762.wav,hap,male,3.597,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000986.wav,hap,male,3.425,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000979.wav,hap,male,3.75,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000951.wav,hap,male,3.337,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000789.wav,hap,male,3.184,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000953.wav,hap,male,3.161,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000947.wav,hap,male,4.176,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000748.wav,hap,male,3.062,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000984.wav,hap,male,3.819,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000774.wav,hap,male,3.234,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000827.wav,hap,male,3.053,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000833.wav,hap,male,3.511,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001046.wav,hap,male,3.004,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001047.wav,hap,male,3.754,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000826.wav,hap,male,3.177,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000761.wav,hap,male,3.207,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000775.wav,hap,male,4.183,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000985.wav,hap,male,3.134,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000749.wav,hap,male,3.136,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000991.wav,hap,male,3.341,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000952.wav,hap,male,3.04,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000909.wav,hap,male,3.815,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000935.wav,hap,male,3.84,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000706.wav,hap,male,3.294,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000869.wav,hap,male,3.012,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000855.wav,hap,male,4.371,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000882.wav,hap,male,3.8,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000896.wav,hap,male,3.772,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001008.wav,hap,male,4.529,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001020.wav,hap,male,4.219,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001034.wav,hap,male,4.014,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001035.wav,hap,male,3.297,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001009.wav,hap,male,4.204,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000897.wav,hap,male,4.432,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000883.wav,hap,male,3.565,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000854.wav,hap,male,3.013,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000840.wav,hap,male,3.514,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000868.wav,hap,male,3.473,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000713.wav,hap,male,4.96,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000934.wav,hap,male,3.1,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000908.wav,hap,male,3.777,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000739.wav,hap,male,3.305,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000856.wav,hap,male,3.229,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000881.wav,hap,male,3.07,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001037.wav,hap,male,3.187,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001036.wav,hap,male,3.144,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000880.wav,hap,male,3.121,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000843.wav,hap,male,3.938,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000738.wav,hap,male,4.095,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000704.wav,hap,male,3.97,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000937.wav,hap,male,3.865,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000927.wav,hap,male,5.342,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000933.wav,hap,male,4.74,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000728.wav,hap,male,5.059,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000714.wav,hap,male,3.368,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000853.wav,hap,male,3.138,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000847.wav,hap,male,3.926,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000890.wav,hap,male,3.989,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000884.wav,hap,male,3.238,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000885.wav,hap,male,4.15,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000891.wav,hap,male,3.412,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000846.wav,hap,male,3.015,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000715.wav,hap,male,3.034,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000729.wav,hap,male,3.49,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000932.wav,hap,male,3.24,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000926.wav,hap,male,5.04,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000930.wav,hap,male,3.479,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000924.wav,hap,male,3.025,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000918.wav,hap,male,4.061,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000717.wav,hap,male,3.021,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000844.wav,hap,male,4.332,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000878.wav,hap,male,3.862,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000887.wav,hap,male,3.405,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000893.wav,hap,male,3.147,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001025.wav,hap,male,3.083,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001031.wav,hap,male,4.097,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001019.wav,hap,male,4.385,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001018.wav,hap,male,3.976,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_001030.wav,hap,male,3.11,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000886.wav,hap,male,4.418,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000879.wav,hap,male,3.398,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000851.wav,hap,male,3.642,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000845.wav,hap,male,3.051,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000702.wav,hap,male,3.53,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000716.wav,hap,male,3.864,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000919.wav,hap,male,3.248,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000925.wav,hap,male,3.894,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Happy/0020_000931.wav,hap,male,3.446,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001175.wav,sad,male,3.813,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001161.wav,sad,male,3.988,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001388.wav,sad,male,3.073,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001363.wav,sad,male,3.158,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001203.wav,sad,male,3.153,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001216.wav,sad,male,3.154,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001362.wav,sad,male,3.17,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001160.wav,sad,male,3.339,Emotion_Speech_Dataset
./Emotion_Speech_Dataset/0020/Sad/0020_001174.wav,sad,male,4.054,Emotion_Speech_Dataset
